timestamp,latitude,longitude,speed,heading
2026-09-09T14:31:07.657407+00:00,17.412667,78.476444,13.9,212.5
2026-09-09T14:31:08.657407+00:00,17.412,78.476,11.5,212.5
2026-09-09T14:31:09.657407+00:00,17.411333,78.475556,11.7,212.5
2026-09-09T14:31:10.657407+00:00,17.410667,78.475111,14.5,212.5
2026-09-09T14:31:11.657407+00:00,17.41,78.474667,19.3,212.5
2026-09-09T14:31:12.657407+00:00,17.409333,78.474222,24.8,212.5
2026-09-09T14:31:13.657407+00:00,17.408667,78.473778,29.8,212.5
2026-09-09T14:31:14.657407+00:00,17.408,78.473333,32.9,212.5
2026-09-09T14:31:15.657407+00:00,17.407333,78.472889,33.5,212.5
2026-09-09T14:31:16.657407+00:00,17.406667,78.472444,31.3,212.5
2026-09-09T14:31:17.657407+00:00,17.406,78.472,0.0,169.9
2026-09-09T14:31:18.657407+00:00,17.406,78.472,0.0,169.9
2026-09-09T14:31:19.657407+00:00,17.406,78.472,0.0,169.9
2026-09-09T14:31:20.657407+00:00,17.406,78.472,22.4,169.9
2026-09-09T14:31:21.657407+00:00,17.405111,78.472167,27.8,169.9
2026-09-09T14:31:22.657407+00:00,17.404222,78.472333,31.8,169.9
2026-09-09T14:31:23.657407+00:00,17.403333,78.4725,33.6,169.9
2026-09-09T14:31:24.657407+00:00,17.402444,78.472667,32.6,169.9
2026-09-09T14:31:25.657407+00:00,17.401556,78.472833,29.1,169.9
2026-09-09T14:31:26.657407+00:00,17.400667,78.473,24.0,169.9
2026-09-09T14:31:27.657407+00:00,17.399778,78.473167,18.5,169.9
2026-09-09T14:31:28.657407+00:00,17.398889,78.473333,13.9,169.9
2026-09-09T14:31:29.657407+00:00,17.398,78.4735,11.5,169.9
2026-09-09T14:31:30.657407+00:00,17.397111,78.473667,11.7,169.9
2026-09-09T14:31:31.657407+00:00,17.396222,78.473833,14.5,169.9
2026-09-09T14:31:32.657407+00:00,17.395333,78.474,19.3,169.9
2026-09-09T14:31:33.657407+00:00,17.394444,78.474167,24.8,169.9
2026-09-09T14:31:34.657407+00:00,17.393556,78.474333,29.8,169.9
2026-09-09T14:31:35.657407+00:00,17.392667,78.4745,32.9,169.9
2026-09-09T14:31:36.657407+00:00,17.391778,78.474667,33.5,169.9
2026-09-09T14:31:37.657407+00:00,17.390889,78.474833,31.3,169.9
2026-09-09T14:31:38.657407+00:00,17.39,78.475,22.4,172.7
2026-09-09T14:31:39.657407+00:00,17.389167,78.475111,27.8,172.7
2026-09-09T14:31:40.657407+00:00,17.388333,78.475222,31.8,172.7
2026-09-09T14:31:41.657407+00:00,17.3875,78.475333,33.6,172.7
2026-09-09T14:31:42.657407+00:00,17.386667,78.475444,32.6,172.7
2026-09-09T14:31:43.657407+00:00,17.385833,78.475556,29.1,172.7
2026-09-09T14:31:44.657407+00:00,17.385,78.475667,24.0,172.7
2026-09-09T14:31:45.657407+00:00,17.384167,78.475778,18.5,172.7
2026-09-09T14:31:46.657407+00:00,17.383333,78.475889,13.9,172.7
2026-09-09T14:31:47.657407+00:00,17.3825,78.476,11.5,172.7
2026-09-09T14:31:48.657407+00:00,17.381667,78.476111,11.7,172.7
2026-09-09T14:31:49.657407+00:00,17.380833,78.476222,14.5,172.7
2026-09-09T14:31:50.657407+00:00,17.38,78.476333,19.3,172.7
2026-09-09T14:31:51.657407+00:00,17.379167,78.476444,24.8,172.7
2026-09-09T14:31:52.657407+00:00,17.378333,78.476556,29.8,172.7
2026-09-09T14:31:53.657407+00:00,17.3775,78.476667,32.9,172.7
2026-09-09T14:31:54.657407+00:00,17.376667,78.476778,33.5,172.7
2026-09-09T14:31:55.657407+00:00,17.375833,78.476889,31.3,172.7
2026-09-09T14:31:56.657407+00:00,17.375,78.477,0.0,189.3
2026-09-09T14:31:57.657407+00:00,17.375,78.477,0.0,189.3
2026-09-09T14:31:58.657407+00:00,17.375,78.477,0.0,189.3
2026-09-09T14:31:59.657407+00:00,17.375,78.477,22.4,189.3
2026-09-09T14:32:00.657407+00:00,17.374256,78.476872,27.8,189.3
2026-09-09T14:32:01.657407+00:00,17.373511,78.476744,31.8,189.3
2026-09-09T14:32:02.657407+00:00,17.372767,78.476617,33.6,189.3
2026-09-09T14:32:03.657407+00:00,17.372022,78.476489,32.6,189.3
2026-09-09T14:32:04.657407+00:00,17.371278,78.476361,29.1,189.3
2026-09-09T14:32:05.657407+00:00,17.370533,78.476233,24.0,189.3
2026-09-09T14:32:06.657407+00:00,17.369789,78.476106,18.5,189.3
2026-09-09T14:32:07.657407+00:00,17.369044,78.475978,13.9,189.3
2026-09-09T14:32:08.657407+00:00,17.3683,78.47585,11.5,189.3
2026-09-09T14:32:09.657407+00:00,17.367556,78.475722,11.7,189.3
2026-09-09T14:32:10.657407+00:00,17.366811,78.475594,14.5,189.3
2026-09-09T14:32:11.657407+00:00,17.366067,78.475467,19.3,189.3
2026-09-09T14:32:12.657407+00:00,17.365322,78.475339,24.8,189.3
2026-09-09T14:32:13.657407+00:00,17.364578,78.475211,29.8,189.3
2026-09-09T14:32:14.657407+00:00,17.363833,78.475083,32.9,189.3
2026-09-09T14:32:15.657407+00:00,17.363089,78.474956,33.5,189.3
2026-09-09T14:32:16.657407+00:00,17.362344,78.474828,31.3,189.3
